Mobiliario,Mobiliario,"EXTINTOR VERDE CHICO MARCA HALON, MODELO 1211SIN NUMERO DE SERIE",,,,,
Equipo,Equipo,BAÑO MARIA. DPTO.BIOLOGIA-LAB.A-MECHE,,,,,
Equipo,Equipo,MONITOR LCD DE COLOR. LAB.BIOLOGIA-SILVIALUCANO,,,,,
Equipo,Equipo,PORTA-GARRAFON DE 2 TEMPERATURAS,,,,,
Mobiliario,Mobiliario,MESA RECTANGULAR GRIS CON RUEDAS SIN MODELO NI MARCA,,,,,
Equipo,Equipo,"EQUIPO DE CÓMPUTO COMPLETO; SE COMPONE DE UN MONITOR BEIGE, CPU , MOUSE Y TECLADO COLOR NEGRO",,,,,
Equipo,Equipo,TECLADO ET.0124,,,,,
Mobiliario,Mobiliario,CESTO PARA BASURA COLOR ROSA DE PLASTICO SIN MARCA NI MODELO,,,,,
Equipo,Equipo,IMPRESORA LASER. INST. GENETICA HUMANA.,,,,,
Mobiliario,Mobiliario,SILLON DE DOS PLAZAS TELA COLOR AZUL. S/N. INST.ENF.CRONICO-DEGENERATIVAS.,,,,,
Equipo,Equipo,MOUSE O RATON PARA COMPUTADORA SIN ETIQUETA UDG. REUMATOLOGIA.,,,,,
Equipo,Equipo,C-1 MONITOR,,,,,
Mobiliario,Mobiliario,MESA EJECUTIVA PARA JUNTAS OVALADA COLOR CAOBA,,,,,
Equipo,Equipo,CARRITO METALICO CON TRES CHAROLAS PARA TRASPORTAR. INST.ENF.CRONICO DEGENERATIVAS_DRA.ANA ROSA RINC,,,,,
Mobiliario,Mobiliario,CESTO DE BASURA COLOR NEGRO SINNETIQUETA UDG. DPTO.BIOLOGIA-LAB-A.,,,,,
Mobiliario,Mobiliario,SILLON ITALIANO EN PIEL,,,,,
Equipo,Equipo,EQUIPO DE AIRE ACONDICIONADO MAS INYECTOR DE AIRE,,,,,
Equipo,Equipo,TELEFONO DE DISCO COLOR CAFE SIN ETIQUETA <DPTO BIOLOGIA-YOLANDA>,,,,,
Equipo,Equipo,"MONITOR,SD",,,,,
Equipo,Equipo,TEL FAX,,,,,
Equipo,Equipo,PINZAS DE PIEL Y CAMPO DE BACKHAUS,,,,,
Mobiliario,Mobiliario,ARCHIVERO METALICO DE 4 CAJONES COLOR GRIS,,,,,
Equipo,Equipo,AUTOCLAVE PORTATIL ELECTRICA,,,,,
Mobiliario,Mobiliario,"MESA DE CENTRO RECTANGULAR, NEGRA DE 1.20 X .60 X .43 MTS.",,,,,
Equipo,Equipo,VIDEO CAMARA DIGITAL. INST.ENF.CRONICO DEGENERATIVAS_DRA.BLANCA_BASTIDA_RAMIREZ.,,,,,
Mobiliario,Mobiliario,MESA TRIPLAY CON PATAS ABATIBLES. ETIQUETA 0024MM00804-5273. DPTO.BIOLOGIA-LABBIOQUIMICA-ALMACEN.,,,,,
Equipo,Equipo,TEMPORIZADOR. DPTO.BIOLOGIA-DRA.JOSE V.-LAB-BIOQUIMICA-C.,,,,,
Equipo,Equipo,MICROSCOPIO OPTICO. DPTO.BIOLOGIA-DRA.JOSE V.-LAB-BIOQUIMICA-C.,,,,,
Mobiliario,Mobiliario,ESCRITORIO EJECUTIVO DE MADERA COLOR VERDE CON PORTATECLADO ETIQUETA 002451ME00506-001 <CUB.DR ARMEN,,,,,
Equipo,Equipo,LAMPARA DE PROCEDIMIENTO,,,,,
Equipo,Equipo,UNIDAD DE CONTROL EXTERNO,,,,,
Equipo,Equipo,HOMOGENIZADOR POWER GEN 700,,,,,
Equipo,Equipo,LÁMPARA DENTAL CUADRADA SOBRE UN MODULO Y UN POSTE METALICO COLOR BLANCO,,,,,
Equipo,Equipo,REGULADOR DE VOLTAJE BASIC,,,,,
Equipo,Equipo,SE UBICAN EL LA SALA DE JUNTAS COLOR BLANCO,,,,,
Mobiliario,Mobiliario,SILLA FIJA DE METAL Y TELA COLOR NEGRO. DPTO.BIOLOGIA-LAB-BIOQUIMICA-C.,,,,,
Mobiliario,Mobiliario,SILLA TUBULAR CON TELA NEGRA. INST.ENF.CRONICO-DEGENERATIVAS_LABORATORIO.,,,,,
Equipo,Equipo,PINTARRON BLANCO 2.30,,,,,
Equipo,Equipo,CÁMARA DE VIDEOCONFERENCIA,,,,,
Equipo,Equipo,NUEVA CAMPANA DE FLUJO. SIN ETIQUETA UDG. LAB.BIOLOGIA-CUARTO CENTRAL.,,,,,
Equipo,Equipo,MOTOR FOREDOM DE CHICOTE 1800 RPM,,,,,
Equipo,Equipo,MONITOR FLATRON,,,,,
Mobiliario,Mobiliario,VITRINA METALICA .35 X 1.20,,,,,
Equipo,Equipo,REGULADOR SUPRESOR DE PICOS (NO BREAKE) 1000 WATSS (FOMES),,,,,
Equipo,Equipo,MONITOR A COLOR DE PANTALLA PLANA,,,,,
Equipo,Equipo,COMPUTADORA HP DC 7100,,,,,
Mobiliario,Mobiliario,SILLA FIJA GRIS PLIANA,,,,,
Equipo,Equipo,TECLADO PARA COMPUTADORA EN COLOR NEGRO Y GRIS # DE INV. 13808,,,,,
Equipo,Equipo,REPRODUCTOR DE DVD DIGITAL CON # DE INV. 7056,,,,,
Equipo,Equipo,"MONITOR DE COLOR 15"" (RE001)",,,,,
Mobiliario,Mobiliario,LIBRERO METALICO 1.80MTS C/4 ENTREPAÑOS,,,,,
Mobiliario,Mobiliario,ARCHIVERO DE MADERA COLOR AZUL BORDES NEGROS 2 CAJONES Y UNA CERRADURA,,,,,
Mobiliario,Mobiliario,ARCHIVERO DE MADERA DE TRES CAJONES EN COLOR CAFE CLARO CON FRENTES EN COLOR BLANCO Y # DE INV. 005,,,,,
Equipo,Equipo,MOUSE PARA COMPUTADORA # DE INV. 7067,,,,,
Mobiliario,Mobiliario,SOBRE CREDENZA DE 1.70X1.40X.40,,,,,
Equipo,Equipo,PINZA DE TRASLADO,,,,,
Equipo,Equipo,ESPECTROFOTÓMETRO THERMOELEMENTAL CON ACCESORIOS,,,,,
Equipo,Equipo,"BÁSCULA CON ANALIZADOR DE COMPOSICIÓN CORPORAL, PARA OBTENER PORCENTAJE DE GRASA",,,,,
Equipo,Equipo,REGULADOR CONTINUA 500 FAX,,,,,
Mobiliario,Mobiliario,ARCHIVERO DE MADERA CON 3 CAJONES CON LLAVE,,,,,
Equipo,Equipo,CPU HP PAVILON A1300LA002EC02601    19263MONITOR HP MX0024EM04220   19264TECLADO HPGF607088645 C,,,,,
Mobiliario,Mobiliario,MESA DE TRABAJO DE MADERA CON CUBIERTA EN COLOR AZUL DE 2.00 X .70 MTS SIN # DE INV.,,,,,
Mobiliario,Mobiliario,SILLA DE VISITA TAPIZ GRIS C/REPOSABRAZOS,,,,,
Equipo,Equipo,PALANGANA,,,,,
Equipo,Equipo,CENTRAL TELEFÓNICA,,,,,
Equipo,Equipo,HORNO ELÉCTRICO,,,,,
Equipo,Equipo,PORTAGARRAFÓN ENFRIADOR-CALENTADOR,,,,,
Equipo,Equipo,SIMULADOR FEMENINO PARA CATETERISMO VESICAL,,,,,
Mobiliario,Mobiliario,"MESA DE MADERA REDONDA, COLOR CAFÉ CLARO Y NEGRO",,,,,
Mobiliario,Mobiliario,"SILLA SECRETARIAL, TAPIZADA EN TELA DE COLOR AZUL MARINO, Y CON RODAJAS",,,,,
Mobiliario,Mobiliario,"SILLA FIJA DE METAL, COLOR BEIGE",,,,,
Mobiliario,Mobiliario,CREDENZA DE COLOR MADERA,,,,,
Mobiliario,Mobiliario,SILLON GIRATORIO CON RODAJAS,,,,,
Equipo,Equipo,PROYECTOR DE DIAPOSITIVAS (LOTE Nº CD001)S/CARRUSEL,,,,,
Mobiliario,Mobiliario,"SILLÓN EJECUTIVO TAPIZADO EN TELA DE COLOR NEGRO, Y CON RODAJAS",,,,,
Mobiliario,Mobiliario,PIZARRON DE CORCHO DE 2.40 X 1.20 MTS.,,,,,
Mobiliario,Mobiliario,ANAQUEL DE METAL EN COLOR GRIS CON CINCO ENTREPAÑOS,,,,,
Equipo,Equipo,BAFLE TIPO MONITOR,,,,,
Equipo,Equipo,MES DE MAYO METALICA S/CHAROLA,,,,,
Equipo,Equipo,MODELO ANATÓMICO DE MADERA PARA MANIOBRA LEOPOLD. REPRESENTA EL ABDOMEN DE UNA MUJER CON PELVIS ÓSEA,,,,,
Equipo,Equipo,GLUCÓMETRO SENSOR CON RANGO DE MEDICIÓN DE 10 A 600MG/DL,,,,,
Mobiliario,Mobiliario,BUTACAS FIJAS EN METAL CON TELA EN COLOR VERDE,,,,,
Mobiliario,Mobiliario,SILLON EJECUTIVO CAFE/POSGRADO,,,,,
Mobiliario,Mobiliario,MESA DE COLOR AZUL CON NEGRO AULA G1,,,,,
Equipo,Equipo,ELECTROESTIMULADOR MULTIPLEX CUATRO SALIDAS UTILIZADO PARA LA REHABILITACION DE PACIENTES EN LA UNID,,,,,
Mobiliario,Mobiliario,CREDENZA DE METAL NARANJA/CEER V.,,,,,
Equipo,Equipo,REGULADOR DE CORRIENTE NO-BREAK,,,,,
Equipo,Equipo,MOUSE PARA COMPUTADORA NUM DE INV. 7109,,,,,
Mobiliario,Mobiliario,BANCA DE MADERA. UBICADO EN LA UNIDAD DE TRAUMATOLOGÍA Y REHABILITACIÓN EN EL ÁREA DE HIDROTERAPIA.,,,,,
Equipo,Equipo,TECLADO HP/EDUCATIVA,,,,,
Mobiliario,Mobiliario,1 ARCHIVERO HORIZONTAL  DE 3 GAVETAS COLOR NEGRO,,,,,
Equipo,Equipo,MONITOR COLOR HP/DOCENCIA,,,,,
Mobiliario,Mobiliario,SILLA SECRETARIAL CON CUIERTA DE TELA NEGRO Y CON RODAJAS,,,,,
Equipo,Equipo,"COMPUTADORA IMAC G5, BLANCA, 1.8GHZ, PANTALLA 17"" LCD, 256MB RAM, DD 80GB, SUPERDRIVE",,,,,
Mobiliario,Mobiliario,"ARCHIVERO EN MADRA, 3 CAJONES, LÍNEA DOMANI",,,,,
Mobiliario,Mobiliario,PINTARRON BLANCO CON  CON CLIP DE 2.40 X 1.20 MTS.,,,,,
Equipo,Equipo,CPU HP/INVESTIGACIÓN HP DX2000MT  18754,,,,,
Equipo,Equipo,"MULTIFUNCIONAL, IMPRESORA, SCANNER Y COPIADORA",,,,,
Mobiliario,Mobiliario,SILLA SECRETARIAL CON RUEDAS COLOR AZUL MARINO,,,,,
Mobiliario,Mobiliario,ARCHIVERO METALICO 4 CAJONES ROJO/LAPSIEE,,,,,
Equipo,Equipo,"BLANCO, (LABORATORIO, CON ESTUCHE NEGRO",,,,,
Equipo,Equipo,CPU COMPUTADORA COMPAQ DESKPRO,,,,,
Mobiliario,Mobiliario,SILLA SECRETARIAL CON RODAJAS TAPIZADAS EN TELA COLOR NEGRO,,,,,
Equipo,Equipo,TECLADO PARA COMPUTADORA MAC - IMAC,,,,,
Equipo,Equipo,REGULADOR (NO BREAK),,,,,
Mobiliario,Mobiliario,TARJETERO DE METAL EN COLOR GRIS  # DE INV. 001,,,,,
Equipo,Equipo,REGULADOR  ENERGY/LAPSIEE COORD.,,,,,
Mobiliario,Mobiliario,LIBRERO GRIS DE METAL/ESC.P/PADRES,,,,,
Mobiliario,Mobiliario,"SILLA TUBULAR NEGRA, CON RESPALDO Y ASIENTO DE COJIN COLOR NEGRO. S/M S/M S/N. DESTINO: AULA G9",,,,,
Equipo,Equipo,SCANER. UBICADO EN LA UNIDAD DE EVALUACION MORFOFUNCIONAL Y NUTRICION EN EL ÁREA DE INVESTIGACIÓN/ E,,,,,
Mobiliario,Mobiliario,PORTA CD CARRUSEL PARA 112 PIEZAS,,,,,
Mobiliario,Mobiliario,CARRITO PARA TRANSPORTE DE LIBROS CON DOS ENTREPAÑOS,,,,,
Equipo,Equipo,"CAMARA BENQ C510N 5MP, LCD 2"", 16MB",,,,,
Mobiliario,Mobiliario,PINTARRON DE CAUCHO 128X250. UBICADO EN LA UNIDAD DE EVALUACION MORFOFUNCIONAL Y NUTRICION EN EL ARE,,,,,
Equipo,Equipo,VENTILADOR DE TECHO 56 USO RUDO,,,,,
Mobiliario,Mobiliario,SILLON DE MADERA PLIANA CAFE,,,,,
Equipo,Equipo,ESCANER MULTIFUNCIONAL. UBICADA EN EL ICAAFYD DENTRO DE LA OFICINA DE PSICOLOGIA.,,,,,
Mobiliario,Mobiliario,TRIPIE. UBICADA EN EL ICAAFYD DENTRO DEL ÁREA DE LABORATORIO DE CONSUMO DE OXIGENO.,,,,,
Equipo,Equipo,IMPRESORA. UBICADA EN EL ICAAFYD DENTRO DEL ÁREA DE LABORATORIO DE CONSUMO DE OXIGENO.,,,,,
Mobiliario,Mobiliario,MESA CON RODAJA SECRETARIAL. UBICADA EN EL ICAAFYD DENTRO DEL CONSULTORIO DE CARDIOLOGIA.,,,,,
Mobiliario,Mobiliario,ARCHIVERO DE MADERA EN COLOR CAFE CLARO DE 3 CAJONES CON CHAPA,,,,,
Equipo,Equipo,"HP 7500 17"" CRT",,,,,
Equipo,Equipo,NO BREAK TRIPP LITE,,,,,
Equipo,Equipo,NO BREAK SOLA SEA 1600,,,,,
Equipo,Equipo,ANTROPOMETRO DE DIAMETROS CORTOS DE 30 CM. UBICADO EN LA UNIDAD DE EVALUACION MORFOFUNCIONAL Y NUTRI,,,,,
Mobiliario,Mobiliario,SILLA SHEDRON/LAPSIEE,,,,,
Equipo,Equipo,MONITOR COMPAQ/LENGUAJE HP MYAHOOE460   M341CX26QE460ODELO,,,,,
Equipo,Equipo,IMPRESORA LASERJET 2300DN,,,,,
Equipo,Equipo,"MONITOR COLOR 15"" COMPAQ",,,,,
Equipo,Equipo,GUILLOTINA  CHALLENGE SEMIAUTOMATICA DE 80 CMS. DE LUZ HIDRAULICA,,,,,
Mobiliario,Mobiliario,TARGA DE ACERO INOXIDABLE,,,,,
Equipo,Equipo,ESTUCHE PARA CABEZA DE TRIPIE,,,,,
Equipo,Equipo,MACROMEDIA STUDIO MX 2004 P/WIN PARA COMPUTADORA,,,,,
Mobiliario,Mobiliario,"CUBIERTA EN COLOR MADERA, BASE METÁLICA COLOR NEGRO, MEDIDAS  1.20M X 0.60M, ALTURA 0.72M.",,,,,
Equipo,Equipo,"FOTOCOPIADORA CON BASE METÁLICA , COLOR BEIGE,NO FUNCIONA",,,,,
Equipo,Equipo,SCANNER C/CABLE USB,,,,,
Mobiliario,Mobiliario,ESCRITORIOS EJECUTIVOS COLOR TINTO DE MADERA,,,,,
Equipo,Equipo,"CAFETERA DE ACERO INOXIDABLE, POTENCIA NOMINAL 1090W",,,,,
Equipo,Equipo,SOFTWARE CREATIVE SUITE PREMIUM,,,,,
Mobiliario,Mobiliario,ESTUFA (PARRILLA) ELECTRICA DOS QUEMADORES,,,,,
Equipo,Equipo,"TECLADO CON CONEXION USB, COLOR NEGRO",,,,,
Mobiliario,Mobiliario,SILLA METALICA NEGRA CON COJIN NARANJA,,,,,
Mobiliario,Mobiliario,"ESCRITORIO DE MADERA CON 2 CAJONES, EN COLOR NEGRO Y CUBIERTA DE COLOR CAOBA DE 1.60 X 0.75 X H= 0.7",,,,,
Equipo,Equipo,"CPU NETVISTA M41 PENTIUM IV A 1.6, 512/1536 MB, 40GB, 48X, TECLADO, MOUSE",,,,,
Equipo,Equipo,"TAMIZ DE LATON DE 8"" NO. 200",,,,,
Equipo,Equipo,REFRIGERADOR AUTOMATICO,,,,,
Mobiliario,Mobiliario,MAMPARA PRINCIPAL CON RIEL PORTAACCESORIOS,,,,,
Equipo,Equipo,MULTIFUNCIONAL EPSON CX6300 (PROMEP),,,,,
Equipo,Equipo,TARJETA DE MEMORIA SD (PARECYL),,,,,
Equipo,Equipo,PENETROMETRO MANUAL DE AGUJAS,,,,,
Equipo,Equipo,VIOLA,,,,,
Equipo,Equipo,GUITARRA CON ESTUCHE EUSEBIO H.,,,,,
Equipo,Equipo,METRONOMOS,,,,,
Equipo,Equipo,PERFORADOR DE PAPEL DE (TRES PERFORACIONES),,,,,
Equipo,Equipo,FECHADOR,,,,,
Equipo,Equipo,CABLES ELÉCTRICOS(37),,,,,
Mobiliario,Mobiliario,SILLA DE VISITA DE COLOR NEGRO DE PLÁSTICO,,,,,
Equipo,Equipo,CPU ARMADO C/MICROPROCESADOR PIV.,,,,,
Mobiliario,Mobiliario,MAQUINA DE DIBUJO DE RIEL LINE MASTER (CID),,,,,
Mobiliario,Mobiliario,"BANCO INDUSTRIAL DISEÑO ERGONOMICO, ASIENTO DE POLIURETANO MARCA:ALBAR (LABORATORIO DE ANIMACION)",,,,,
Equipo,Equipo,"MONITOR HP, DE 17"" DFT",,,,,
Mobiliario,Mobiliario,SILLA SECRETARIAL ITALIANA CON RODAJAS,,,,,
Mobiliario,Mobiliario,TORNAMESA VESTAX PDX 2000 MANDO DIRECTO SERIE 21U330638,,,,,
Mobiliario,Mobiliario,"MESA DE METAL CON RUELAS, SUPERFICIE Y REPISA DE 40 X 53 CM.",,,,,
Equipo,Equipo,REGULADOR  DE VOLTAJE (NO BRAKE),,,,,
Equipo,Equipo,COMPUTADORA COMPLETA COLOR GRIS,,,,,
Equipo,Equipo,"CAMARA FOTOGRÁFICA, EOS REBEL. EF 28-80",,,,,
Equipo,Equipo,IMPRESORA LASSER DOBLE FORMATO,,,,,
Mobiliario,Mobiliario,BANCO DE METAL CON BASE DE MADERA 70CM ALT.,,,,,
Equipo,Equipo,PINTARRON DE 1.20 X 2.00 MTS,,,,,
Mobiliario,Mobiliario,ARCHIVERO MATALICO CON 3 GAVETAS,,,,,
Equipo,Equipo,MEMORIA DESTELLO - 1GB,,,,,
Mobiliario,Mobiliario,LIBRERO EN MELAMINA C/CRISTAL AL FRENTE DE 160*80*40,,,,,
Mobiliario,Mobiliario,ARCHIVERO DE 4 GAVETAS DE MELAMINA VERTICAL MOD 8,,,,,
Mobiliario,Mobiliario,MALETIN BELKIN PARA LAPTOP H-STRE,,,,,
Mobiliario,Mobiliario,FOTOLAMPARA INTER TUNGTEN 3200,,,,,
Equipo,Equipo,COMPUTADORA COMPLETA HP DX2000MT,,,,,
Equipo,Equipo,ESCALERA DE TIJERA 708-05 DE 6 A 12 MTS DE ALUMINIO,,,,,
Equipo,Equipo,RM-AKHD 128MB PENDRIVE,,,,,
Mobiliario,Mobiliario,"ANAQUEL METALICO 5 REPISAS, DE COLOR CAFE",,,,,
Mobiliario,Mobiliario,AMPLIADORA OPEMUS NO. DE SERIE 905669 TIMER VIPONEL S15 109093 FUENTE DE PODER TRONIC PRAHA 904097 C,,,,,
Equipo,Equipo,CONTRABAJO ALEMAN,,,,,
Equipo,Equipo,CONTRABAJO CON ESTUCHE DE ORQUESTA,,,,,
Equipo,Equipo,PISTOLA ELECTRICA DE SEGURIDAD,,,,,
Equipo,Equipo,"BASCULA DE 10 KG. CAPACIDAD, APROX. 10 GR",,,,,
Equipo,Equipo,PERFORADORA MARCA ACME,,,,,
Equipo,Equipo,CUERPO DE CAMARA DIGITAL [196],,,,,
Equipo,Equipo,CONVERTIDOR PC-TV [3101],,,,,
Equipo,Equipo,TECLADO [447],,,,,
Equipo,Equipo,COREL DRAW 9.0 LICENCIAS PARA 51 COMPUTADORAS [2989],,,,,
Equipo,Equipo,MCAFEE VIRUSCAN SECURITY SUITE V5.0 LICENCIAS PARA 502 COMPUTADORAS [2995],,,,,
Equipo,Equipo,"MONITOR 14"" [1251]",,,,,
Equipo,Equipo,TECLADO [3175],,,,,
Mobiliario,Mobiliario,COLCHONES INDIVIDUALES MARCA D24N MODELO 1.8X.8X14,,,,,
Equipo,Equipo,MOUSE OPTICO [3437],,,,,
Equipo,Equipo,"MONITOR LCD 15"" NEGRO [738]",,,,,
Mobiliario,Mobiliario,CAJA EXTERNA PARA ANTENA INALAMBRICA [1449],,,,,
Mobiliario,Mobiliario,RACK [1324],,,,,
Equipo,Equipo,"MONITOR LCD 15"" NEGRO [719]",,,,,
Equipo,Equipo,"MONITOR LCD 15"" NEGRO [715]",,,,,
Equipo,Equipo,MOUSE OPTICO [3382],,,,,
Mobiliario,Mobiliario,ANAQUELES DE METAL COLOR GRIS,,,,,
Equipo,Equipo,TECLADO [518],,,,,
Equipo,Equipo,BOCINAS INFINITY IBM [3046],,,,,
Equipo,Equipo,MOUSE OPTICO [3358],,,,,
Equipo,Equipo,"MONITOR COLOR 17"" [678]",,,,,
Mobiliario,Mobiliario,HORNO DE MICROONDAS COLOR BLANCO MARCA SHARP CARRUSEL,,,,,
Equipo,Equipo,"MONITOR IBM 15"" [61]",,,,,
Equipo,Equipo,"MONITOR IBM 15"" [65]",,,,,
Equipo,Equipo,"MONITOR IBM 15"" [15]",,,,,
Equipo,Equipo,BOCINAS INFINITY IBM [3020],,,,,
Equipo,Equipo,"MONITOR COLOR 17"" [659]",,,,,
Equipo,Equipo,TECLADO [481],,,,,
Equipo,Equipo,TECLADO [959],,,,,
Equipo,Equipo,TECLADO [943],,,,,
Equipo,Equipo,VERTICAL HORIZON SWITCH 24 PTOS WITH STACKING MODULE [1122],,,,,
Equipo,Equipo,BOCINA [241],,,,,
Equipo,Equipo,BOCINAS  2 VIAS [118],,,,,
Equipo,Equipo,CHAROLA PARA IMPRESORA LASER,,,,,
Mobiliario,Mobiliario,MAMPARA TAPIZ TELA DE 1.20 X 0.60,,,,,
Equipo,Equipo,TECLADO [938],,,,,
Equipo,Equipo,TECLADO [928],,,,,
Equipo,Equipo,TECLADO [927],,,,,
Equipo,Equipo,TECLADO [919],,,,,
Equipo,Equipo,MONITOR A COLOR DE,,,,,
Mobiliario,Mobiliario,MAMPARAS COLOR AZUL BASE METALICA,,,,,
Equipo,Equipo,"CPU 550MHZ, 128MB, DD 10 GB, FLOPPY, TARJETA DE RED Y CD [269]",,,,,
Equipo,Equipo,IMPRESORA [410],,,,,
Equipo,Equipo,"P4 COM, 2GB RAM, 5 DD DE 37GB, CD, (ALUMNOS) [1377]",,,,,
Mobiliario,Mobiliario,ARCHIVEROS DE 4 CAJONES COLOR NOGAL,,,,,
Equipo,Equipo,MAQUINA DE ESCRIBIR COLOR GRIS CLARO,,,,,
Equipo,Equipo,"FILTRO PARA MONITOR DE 19""",,,,,
Equipo,Equipo,LECTOR DUAL,,,,,
Equipo,Equipo,DETECTOR DE MOVIMIENTO BRAVO 300 [3590],,,,,
Equipo,Equipo,VERTICAL HORIZON SWITCH 24 PTOS WITH UPLINK MODULE [423],,,,,
Equipo,Equipo,"CPU AMD 400MHZ 128MB, DD 8GB, FLOPPY, TARJETA DE RED Y CD [361]",,,,,
Equipo,Equipo,MOUSE PS2 [3546],,,,,
Equipo,Equipo,ORGANIZADOR HORIZONTAL [3543],,,,,
Equipo,Equipo,"TV 9"" VIDEO CASETERA C/BLANCO",,,,,
Mobiliario,Mobiliario,MUEBLE ESPECIAL LINEA DIVIZZIO CONECTOR BOUMERANG,,,,,
Equipo,Equipo,DETECTOR DE HUMO Y TEMP. 2412THB [3570],,,,,
Equipo,Equipo,CAÑON [509],,,,,
Equipo,Equipo,TELEFONO DIGITAL EASY REFLEXES [234],,,,,
Equipo,Equipo,SMART STACK HUB 24 PTOS [363],,,,,
Equipo,Equipo,"MONITOR 19"" [1098]",,,,,
Equipo,Equipo,MACHETES RECTOS,,,,,
Equipo,Equipo,COMPUTADORA PORTATIL TOSHIBA TECRA [1500],,,,,
Equipo,Equipo,DISCO DURO  [1496],,,,,
Equipo,Equipo,VIDEOCASSETTERA [136],,,,,
Equipo,Equipo,TRIPIE PARA LUCES TIPO ARRI [155],,,,,
Equipo,Equipo,DISCO DURO [1304],,,,,
Transporte,Transporte,2 PUERTAS,,,,,
Equipo,Equipo,"TELEVISIÓN  14"" [88]",,,,,
Equipo,Equipo,NO-BRAKE [630],,,,,
Equipo,Equipo,CARGADOR DE PORTATIL 9 [585],,,,,
Equipo,Equipo,"COMPUTADORA P4 3.2GHZ, RAM 1GB, HD 80GB SATA, VIDEO 128MB, RED, DVD-ROM [853]",,,,,
Equipo,Equipo,CPU [1257],,,,,
Equipo,Equipo,MODEM [1320],,,,,
Equipo,Equipo,"BOMBA DE AGUA DE 4""",,,,,
Equipo,Equipo,SEMBRADORA AGRICOLA MINIMA LABRANZA,,,,,
Equipo,Equipo,PANTALLAS FORMATO 3X4 DE 3.68M X 3.68 M BLANCO ANTIRREFLEJANTEELÉCTRICAS 120 VCA [127],,,,,
Equipo,Equipo,CARGADOR DE PORTATIL 7 [587],,,,,
Equipo,Equipo,NO BREAK [526],,,,,
Equipo,Equipo,IMPRESORA LASER JET 6P [429],,,,,
Equipo,Equipo,SISTEMA PARA EDICIÓN DIGITAL DE VIDEO Y AUDIO QUE INCLUYE PLACA VINCENT [2980],,,,,
Equipo,Equipo,MS PROJECT 2000 LICENCIAS PARA 20 COMPUTADORAS [2985],,,,,
Equipo,Equipo,"COMPUTADORA P4 3.2GHZ, RAM 1GB, HD 80GB SATA, VIDEO 128MB, RED, DVD-ROM [808]",,,,,
Equipo,Equipo,DISCO DURO EXTERNO USB 250GB [1358],,,,,
Mobiliario,Mobiliario,MESA PLANA DONADA,,,,,
Equipo,Equipo,"SISTEMA DE ADQUISICION, CONTROL Y MANEJO DE INFORMACION PARA CROMATOGRAFIA DE LIQUIDOS",,,,,
Mobiliario,Mobiliario,MESA LATERAL/MAPLE 50X50,,,,,
Mobiliario,Mobiliario,SILLA DE TUBULAR CON RESPALDO Y ASIENTO NEGRO,,,,,
Equipo,Equipo,MICROSCOPIO BINOCULAR NEGRO,,,,,
Equipo,Equipo,MEAFUGE 1.2 TABLETOP CENTRIFUGE 110-12 PZ,,,,,
Mobiliario,Mobiliario,SILLA  DE 4 PATAS S/BRAZOS TAPIZADA ENTELA CON CONCHA PLASTICA EN RESPALDO ESTRUCTURA COLOR CAFE,,,,,
Mobiliario,Mobiliario,SILLON EJECUTIVO RESPALDO ALTO NEGRO,,,,,
Equipo,Equipo,DIMM DE 256 MB EN RAM PC 133,,,,,
Equipo,Equipo,HDD IDE 40 GB 7200  RPM,,,,,
Equipo,Equipo,JGO LLAVE P/ LIQUIDO D/ FRENOS (4)JLD*,,,,,
Mobiliario,Mobiliario,MODULO DE VISITA DE 3 PIEZAS,,,,,
Mobiliario,Mobiliario,EXT./ESC.MAPLE/NEGRO (PENINSULA) 1.20X50 2 CAJ.,,,,,
Equipo,Equipo,USB 2.0 MY FLASH RBI MEMORY DRIVE ADATA 512 MB,,,,,
Equipo,Equipo,"BALANZA, MAX 1200 G.",,,,,
Equipo,Equipo,MICROSCOPIO ESTEREOSCOPIO C/LAMPARA,,,,,
Mobiliario,Mobiliario,LIBRERO MAPLE 2/ENTREPAÑOS 90X1.20,,,,,
Equipo,Equipo,MEDIDOR PH TIPO PLUMA,,,,,
Equipo,Equipo,"RECEPTOR GPS INCLUYE: UN COLECTO DE MANO DE USO RUDO, MCA. TRIMBLE, MODELO RECON CON PROCESADOR INTE",,,,,
Mobiliario,Mobiliario,GAB. UNIV. 2.20X40X80 MET C/22 ESP. 20 CM.,,,,,
Equipo,Equipo,OLLA DE PRESION 21 LTS,,,,,
Equipo,Equipo,SOPORTE PIE PLANO P/ AGITADOR,,,,,
Mobiliario,Mobiliario,SILLAS DE CAJERO,,,,,
Equipo,Equipo,GUARDA COLUMNAS,,,,,
Equipo,Equipo,ESTUCHE P/CAMARA DIGITAL CYBERSHOT LCS,,,,,
Equipo,Equipo,DESPACHADOR DE PAPEL MARCA JOFEL,,,,,
Equipo,Equipo,REGULADOR (LOS 5 REGULADORES VOGAR SON DE ALMA VILLALOBOS),,,,,
Equipo,Equipo,"AUDIOMETRO,AUDIOCUPS Y DISCO LOGOMETRIA",,,,,
Mobiliario,Mobiliario,SILLA DE METAL COLOR NEGRO EN PLASTICO,,,,,
Mobiliario,Mobiliario,SILLAS TUBULAR COLOR NEGROEN PLIANA,,,,,
